labels,i_w_blo_weg,o_w_blo_power,o_w_blo_voltage,i_w_bhl_weg,o_w_bhl_power,o_w_bhl_voltage
0.0,7.0,0.0,0.0,-547.0,0.0,0.0
0.0,7.0,0.0,0.0,-215.0,21728.0,57.0
0.0,8.0,0.0,0.0,-547.0,0.0,0.0
0.0,9.0,]ĜÃ,0.0,-518.0,17444.0,47.0
0.0,,0.0,0.0,644.0,20608.0,55.0
0.0,-106.0,0.0,0.0,0.0,0.0,0.0
0.0,562.0,22224411..00,56.0,878.0,0.0,0.0
0.0,130.0,21010.0,55.0,-91.0,19250.0,56.0
0.0,9.0,0.0,0.0,-72.0,24282.0,57.0
0.0,÷522.0,20176.0,54.0,879.0,0.0,0.0
0.0,-108.0,0.0,0.0,0.0,41.0,0.1
0.0,-106.0,0.0,0.0,0.0,0.0,1.0
0.0,-107.0,0.0,0.0,0.0,94.0,1.0
0.0,-105.0,0.0,0.0,0.0,0.0,?
0.0,-107.0,0.0,,nãZ,0.0,0.0
0.0,N/A,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,-532.0,5616.0,&Ĕʙ¿
0.0,-105.0,0.0,0.0,406.0,24192.0,Iˬ̑
0.0,-106.0,0.0,0.0,0.0,0.0,0.0
0.0,,25245.0,..00,753.0,19250.0,54.0
0.0,265.0,20515.0,55.0,878.0,0.0,?
0.0,-106.0,0000,0.0,440.0,23856.0,56.0
0.0,9.0,0.0,0.0,-466.0,20664.0,56.0
0.0,0.801-,,0.0,355.0,20570.0,56.0
0.0,563.0,23800.0,56.0,879.0,0.0,0.0
0.0,,0.0,0.0,554477..00,22.0,1.0
0.0,-106.0,..,0.0,0.0,41.0,?
0.0,599.0,8500.0,33.0,877.0,0.0,0.0
0.0,8.0,0.0,0.0,-547.0,25.0,1.0
0.0,-106.0,0.0,0.0,321.0,26448.0,57.0
0.0,8.0,,0.0,2288..00,24416.0,56.0
0.0,8.0,0.0,0.0,-547.0,0.0,0.0
0.0,9.0,0.0,0.0,-235.0,23800.0,56.0
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,376.0,21890.0,?,878.0,,0.0
0.0,8.0,0.0,,-547.0,3.0,1.0
0.0,-107.0,0.0,0.0,91.0,21448.0,5566
0.0,8.0,57.0,1.0,0.0,Ƴ˄Ϝͅż,?
0.0,-107.0,0.0,,288.0,21784.0,56.0
0.0,7.0,00,0.0,-58.0,23800.0,56.0
0.0,286.0,,56.0,877.0,0.0,0.0
0.0,9.0,0.0,?,-547.0,0.0,0.0
0.0,10.0,0.0,0.0,-547.0,0.0,0.0
0.0,2200,3870.0,18.0,678.0,24681.0,57.0
0.0,7.0,0.0,0.0,-546.0,00,0.0
0.0,-106.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,-547.0,0.0,0.0
0.0,-106.0,`^Ů,0.0,0.0,0.0,0.0
0.0,579.0,88..00,39.0,N/A,51.0,2.0
0.0,-106.0,0.0,0.0,0.0,72.0,
0.0,422.0,21065.0,55.0,878.0,0.0,0.0
0.0,0.0,0.0,0.0,643.0,19872.0,54.0
0.0,-105.0,0.0,0.0,0.0,25.0,1.0
0.0,-106.0,0.0,0.0,0.0,86.0,2.0
0.0,-110.0,,0.0,0.0,68.0,1.0
0.0,-105.0,0.0,0.0,0.0,0.0,1.0
0.0,-108.0,0.0,..,N/A,24396.0,57.0
0.0,,20160.0,56.0,878.0,0.0,0.0
0.0,0.8,44.0,2.0,-322.0,82.0,?
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,9.0,0.0,0.0,-547.0,0.0,0.0
0.0,--88..,0.0,0.0,IŢƦ,0.0,0.0
0.0,291.0,21896.0,56.0,879.0,0.0,0.0
0.0,-106.0,0.0,0.0,0.0,79.0,
0.0,7.0,0.0,0.0,-547.0,0.0,0.0
0.0,8.0,0.0,0.0,-546.0,1.0,0.0
0.0,-1Ģ06.0,0.0,0.0,N/A,0.0,0.0
0.0,25.0,18446.0,46.È0,728.0,20570.0,56.0
0.0,9.0,0.0,?,-386.0,21285.0,55.0
0.0,345.0,21896.0,56.0,878.0,0.0,0.0
0.0,-108.0,0.0,0.0,378.0,21603.0,56.0
0.0,,24681.0,558800,866.0,6090.0,30.0
0.0,8.0,0.0,0.0,-321.0,594.0,T͓Ψ
0.0,-107.0,0.0,0.0,427.0,19936.0,56.0
0.0,143.0,20160.0,55.0,--11,18535.0,55.0
0.0,595.0,0.42181,47.0,877.0,0.0,0.0
0.0,-102.0,0.0,0.0,600.0,26506.0,58.0
0.0,-107.0,0.0,0.0,0.0,86.0,22..
0.0,8.0,0.0,0.0,@ˆ̨̬ɉʬ,24.0,1.0
0.0,7.0,0.0,0.0,-547.0,6.0,0.0
0.0,288.0,21560.0,56.0,878.0,178.0,3.0
0.0,-105.0,0.0,0.0,0.0,0.0,0.0
0.0,9.0,0.0,0.0,-546.0,8.0,1.0
0.0,-108.0,44.0,1.0,118.0,21896.0,56.0
0.0,-105.0,0.0,0.0,0.0,ͼʱ,?
0.0,,0.0,0.0,396.0,28200.0,60.0
0.0,-108.0,40.0,1.0,0.0,..00,1.0
0.0,7.0,0.0,0.0,-547.0,11111111,0.0
0.0,-106.0,25.0,1.0,0.0,0.0,0.0
0.0,367.0,21010.0,56.0,,130.0,?
0.0,-105.0,0.0,0.0,0.0,279.0,3.0
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,-107.0,0.0,0.0,0.29,21450.0,56.0
0.0,-107.0,0.0,0.0,302.0,,56.0
0.0,-105.0,0.0,00,0.0,0.0,0.0
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,-108.0,0.0,0.0,35.0,24192.0,57.0
0.0,-104.0,0.0,0.0,135.0,20790.0,55.0
0.0,-108.0,14.0,1.0,0.0,0.0,0.0
0.0,8.0,0.0,,N/A,23760.0,54.0
0.0,185.0,25251.0,7700,876.0,1740.0,15.0
0.0,,0.0,0.0,0.0,58.0,1.0
0.0,8.0,0.0,0.0,-547.0,0.0,0.0
0.0,0.0,0.0,0.0,650.0,21945.0,56.0
0.0,609.0,13702.0,34.0,877.0,0.0,0.0
0.0,243÷.0,23352.0,55.0,879.0,66.0,BŅΰ
0.0,9.0,0.0,0.0,-546.0,9.0,
0.0,8.0,0.0,0.0,-360.0,3300,55.0
0.0,-107.0,0.0,0.0,622.0,21033.0,0.75
0.0,8.0,0.0,0.0,-249.0,21670.0,$ɡΛ̾
0.0,-104.0,0.0,0.0,0.0,55.0,1.0
0.0,315.0,21896.0,56.0,878.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0,102.0,0.2
0.0,--110088,0.0,0.0,0.0,0.0,0.0
0.0,-106.0,0.0,0.0,233.0,22000.0,56.0
0.0,175.0,27550.0,?,870.0,3500.0,Å25.0
0.0,-106.0,0.0,0.0,76.0,,55.0
0.0,-110.0,36.0,0.0,Vʥȭ,73.0,1.0
0.0,378.0,20552.0,56.0,878.0,9.0,1.0
0.0,-105.0,0.0,0.0,486.0,,56.0
0.0,48.0,22275.0,55.0,753.0,21504.0,56É.0
0.0,-107.0,0.0,0.0,0.0,0.0,1.0
0.0,7.0,,0.0,-529.0,9635.0,43.0
0.0,3Ñð,1703.0,12.0,N/A,20776.0,56.0
0.0,-104.0,0.0,1.0,0.0,60.0,1.0
0.0,8.0,33,1.0,-320.0,0.0,1.0
0.0,7.0,,0.0,-547.0,62.0,1.0
0.0,413.0,25648.0,56.0,878.0,276.0,0.2
0.0,N/A,0.0,0.0,?˗ǎ͆β,0.0,0.0
0.0,8.0,0.0,0.0,-546.0,0.0,0.0
0.0,9.0,0.0,0.0,-546.0,0.0,0.0
0.0,0.053,24738.0,57.0,878.0,..00,2.0
0.0,8.0,0.0,#˳˝,-547.0,117.0,1.0
0.0,351.0,23265.0,55.0,878.0,154.0,ő̫
0.0,560.0,24136.0,56.0,878.0,0.0,Ɠǭ
0.0,-105.0,0.0,0.0,441.0,22550.0,55.0
0.0,-109.0,00..,0.0,0.0,0.0,0.0
0.0,-102.0,0.0,0.0,N/A,22680.0,56.0
0.0,1.0,3555.0,15.0,679.0,21224.0,56.0
0.0,142.0,18252.0,54.0,-78.0,,52.0
0.0,-102.0,,1.0,N/A,0.0,1.0
0.0,-104.0,0.0,0.0,475.0,23432.0,58.0
0.0,8.0,0.0,0.0,-547.0,114.0,2.0
0.0,105.0,18144.0,52.0,808.0,24360.0,58.0
0.0,55.0,21670.0,55.0,758.0,21280.0,55.0
0.0,8.0,198.0,3.0,-317.0,2185.0,19.0
0.0,8.0,0.0,0.0,-232.0,24781.0,52.0
0.0,610.0,12672.0,34.0,878.0,22.0,1.0
0.0,0.9,0.0,0.0,ćɾŻɻĬ,261.0,3.0
0.0,-105.0,0.0,0.0,0.0,0.0,?
0.0,608.0,4152.0,?,878.0,33.0,1.0
0.0,384.0,20680.0,55.0,877.0,9.0,
0.0,7.0,0.0,0.0,-426.0,22456.0,?
0.0,-105.0,0.0,0.0,394.0,23520.0,56.0
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,224.0,25984.0,56.0,-4.0,12408.0,34.0
0.0,-105.0,,[ǀɵ,0.0,58.0,1.0
0.0,56.0,18755.0,5Ç4.0,-164.0,21890.0,56.0
0.0,7.0,0.0,,-547.0,30.0,1.0
0.0,8.0,238.0,2.0,N/A,23184.0,56.0
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,-105.0,0.0,0.0,0.0,=ȃɅʙ,1.0
0.0,615.0,81.0,4.0,879.0,17.0,1.0
0.0,9.0,0.0,0.0,-321.0,0.0,0.0
0.0,532.0,21340.0,54.0,7777..,11111111,0.0
0.0,-105.0,0.0,0.0,0.0,0.0,0.0
0.0,-105.0,0.0,0.0,0.0,49.0,1.0
0.0,8.0,184.0,2.0,--33..00,240.0,2.0
0.0,201.0,11111111,56.É0,-22.0,22064.0,56.0
0.0,-108.0,0.0,,00,70.0,1.0
0.0,2ωŚɕɜ,0.0,0.0,0.0,0.0,0.0
0.0,155.0,22165.0,56.0,0.068,10170.0,44.0
0.0,3300,21896.0,56.0,878.0,0.0,0.0
0.0,604.0,998855,43.0,878.0,1ìɛγ,1.0
0.0,-106.0,0.0,0.0,0.0,0.0,0.0
0.0,9.0,0.0,0.0,-546.0,0.0,0.0
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,4400,0.0,0.0,0.0,0.0,0.0
0.0,-106.0,0.0,0.0,0.0,72.0,1.0
0.0,00..00,0.0,0.0,0.0,0.0,?
0.0,-106.0,0.0,0.0,0.0,12.0,1.0
0.0,9.0,0.0,7Ɠ΍,-146.0,21448.0,56.0
0.0,8.0,0.0,0.0,-369.0,23540.0,56.0
0.0,-107.0,0.0,0.0,0.0,3Á0.0,1.0
0.0,-106.0,0.0,0.0,r5ê,41.0,0.0
0.0,489.0,20552.0,56.0,879.0,0.0,0.0
0.0,-106.0,0.0,Ɲ,0.0,0.0,1.0
0.0,-106.0,0.0,0.0,0.0,38.0,
0.0,536.0,18207.0,51.0,878.0,15.0,
0.0,-107.0,12.0,1.0,471.0,23997.0,58.0
0.0,N/A,0.0,0.0,0.0,0.0,0.0
0.0,N/A,0.0,0.0,--5500..00,,55.0
0.0,8.0,0.0,0.0,-547.0,0.0,0.0
0.0,-108.0,0.0,0.0,0.0,44.0,1.0
0.0,321.0,22743.0,57.0,879.0,0.0,0.0
0.0,314.0,24970.0,56.0,878.0,92.0,1.0
0.0,7.0,0.0,1.0,-318.0,2346.0,17.0
0.0,ì!z̈,0.0,0.0,0.0,0.0,0.0
0.0,N/A,0.0,0.0,356.0,24476.0,0.85
0.0,8.0,0.0,0.0,,0.0,0.0
0.0,203.0,23240.0,56.0,-19.0,20142.0,54.0
0.0,0.541,ðŞȻ%Řǿ,56.0,849.0,15860.0,51.0
0.0,-104.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,11111111,1.0,-197.0,21432.0,57.0
0.0,8.0,0.0,0.0,-545.0,0.0,0.0
0.0,-106.0,0.0,..00,0.0,0.0,0.0
0.0,566.0,25424.0,?,879.0,0.0,0.0
0.0,Ģ-106.0,9ɩƱ,0.0,51.0,19376.0,56.0
0.0,8.0,55.0,1.0,̄ÿɨ,66.0,2.0
0.0,-104.0,0.0,0.0,0.0,86.0,1.0
0.0,-106.0,0.0,0.0,218.0,27956.0,60.0
0.0,102.0,18198.0,54.0,807.0,20888.0,ƾ̐ϊ
0.0,344.0,19880.0,55.0,877.0,̘ɀή,1.0
0.0,-102.0,0.0,0.0,0.0,0.0,0.0
0.0,-107.0,12.0,0.0,90.0,21056.0,56.0
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,N/A,2Ũ1896.0,56.0,,66.0,2.0
0.0,-108.0,0.0,0.0,0.0,0.0,0.0
0.0,143.0,22344.0,56.0,0.548,16500.0,50.0
0.0,601.0,6960.0,00,878.0,65.0,1.0
0.0,599.0,17955.0,45.0,8800,25.0,1.0
0.0,548.0,14850.0,45.0,878.0,83.0,1.0
0.0,571.0,338800..,40.0,877.0,240.0,2.0
0.0,-108.0,0.0,0.0,0.0,0.0,1.0
0.0,8.0,11111111,0.0,-545.0,0.0,0.0
0.0,-107.0,0.0,0.0,0.0,11111111,0.0
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,Mǫ^Ǵ4͈,0.0,?,,67.0,1.0
0.0,8.0,0.0,0.0,-459.0,21006.0,55.0
0.0,8.0,0.0,0.0,-547.0,0.0,0.0
0.0,-106.0,0.0,0.0,303.0,24510.0,57.0
0.0,425.0,21945.0,57.0,877.0,0.0,0.0
0.0,%ŌʣΏȉ,9936.0,?,878.0,31.0,0.0
0.0,-106.0,0.0,0.0,,0.0,0.0
0.0,9.0,0.0,0.0,-463.0,22288.0,56.0
0.0,-106.0,0.0,,ö233.0,22000.0,56.0
0.0,8.0,0.0,0.0,N/A,0.0,0.0
0.0,-108.0,0.0,?,ṔȆɰ,21728.0,56.0
0.0,-103.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,650.0,20608.0,55.0
0.0,-104.0,0.0,0.0,232.0,24186.0,60.0
0.0,-106.0,0.0,,0.0,60.0,1.0
0.0,-106.0,11111111,0.0,0.0,0.0,)ȣŞ
0.0,9.0,0.0,0.0,-547.0,56.0,1.0
0.0,-107.0,0.0,0.0,318.0,25312.0,56.0
0.0,-106.0,0.0,?,0.0,58.0,1.0
0.0,9.0,0.0,0.0,-547.0,58.0,1.0
0.0,-104.0,0.0,0.0,0.0,0.0,0.0
0.0,278.0,21560.0,56.0,878.0,0.0,0.0
0.0,110.0,19580.0,55.0,-10ĥ9.0,18648.0,55.0
0.0,8.0,ƐχǶȣ̠,0.0,-547.0,0.0,0.0
0.0,8.0,12.0,0.0,-322.0,0.0,0.0
0.0,8.0,0.0,0.0,-547.0,0.0,
0.0,11..,ä͈Î͙ɗϧ,57.0,-42.0,19764.ũ0,54.0
0.0,8.0,0.0,0.0,-546.0,1.0,0.0
0.0,484.0,22770.0,56.0,878.0,,0.0
0.0,8.0,11111111,0.0,-234.0,23296.0,57.0
0.0,lǲ°˓Ţϐ,,0.0,0.0,0.0,0.0
0.0,8.0,238.0,2.0,-278.0,221100,56.0
0.0,-10ġ5.0,0.0,0.0,0.0,24.0,0.0
0.0,-105.0,0.0,0.0,0.0,11111111,0.0
0.0,201.0,25023.0,57.0,877.0,189.0,3.0
0.0,-106.0,0.0,?,0.0,0.0,0.0
0.0,8.0,0.0,0.0,-321.0,82.0,1.0
0.0,-108.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,,8.0,0.1
0.0,8.0,0.0,?,-547.0,6.0,
0.0,209.0,25346.Ţ0,58.0,N/A,315.0,2.0
0.0,,18252.0,0.45,-78.0,15756.0,ȸȻ
0.0,561.0,26796.0,57.0,878.0,0.0,0.0
0.0,8.0,0.0,0.0,-547.0,24.0,1.0
0.0,-106.0,0.0,0.0,126.0,19415.0,55.0
0.0,8.0,67.0,6úȬ,N/A,0.0,0.0
0.0,163.0,24282.0,56.0,-58.0,17496.0,55.0
0.0,-106.0,0.0,0.0,0.0,0.0,1.0
0.0,-104.0,0.0,00..0Ĝ0,0.0,,1.0
0.0,-108.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.0,ͱϡ,-547.0,0.0,0.0
0.0,8.0,0.0,;Ȧͣ,-545.0,14.0,0.0
0.0,-106.0,0.0,0.0,0.0,11111111,1.0
0.0,-106.0,0.0,0.0,0.0,72.0,1.0
0.0,541.0,ŅΒϜʓ»ˉ,5555..00,877.0,0.0,0.0
0.0,OrĖͶ̫Ɛ,0.0,0.0,0.0,0.0,0.0
0.0,458.0,22064.0,56.0,,25.0,1.0
0.0,268.0,27132.0,58.0,879.0,133.0,1.0
0.0,7.0,0.0,0.0,00..00,,3.0
0.0,8.0,0.0,?,0.0,30.0,1.0
0.0,8.0,0.0,0.0,-546.0,,Gk
0.0,7.0,11111111,0.0,-445.0,ʗʪǻfŎϏ,54.0
0.0,7.0,0.0,0.0,-547.0,22.0,1.0
0.0,-108.0,0.0,0.0,N/A,0.0,0.0
0.0,-108.0,0.0,0.0,270.0,24567.0,56.0
0.0,-105.0,20.0,1.0,133.0,20832.0,56.0
0.0,-106.0,0.0,0.0,0.0,0.0,0.0
0.0,-108.0,0.0,0.0,0.0,7700..00,1.0
0.0,-106.0,0.0,0.0,0.0,77.0,2.0
0.0,8.0,0.0,0.0,-547.0,00,0.0
0.0,-106.0,23.0,0.0,0.0,ˬ,1.0
0.0,-106.0,0.0,0.0,0.0,00..00,0.0
0.0,458.0,22064.0,56.0,878.0,25.0,1.0
0.0,8.0,0.0,0.0,-235.0,24282.0,77..00
0.0,9.0,0.0,00,-546.0,0.0,0.0
0.0,8.0,0.0,0.0,-545.0,,1.0
0.0,330.0,20944.0,56.0,878.0,0.0,0.0
0.0,-110.0,ǐƞĞ,0000,0.0,73.0,2.0
0.0,531.0,ϥ͸žςʶ,54.0,877.0,0.0,0.0
0.0,8.0,0.0,0.0,-546.0,1.0,0.0
0.0,253.0,20682.0,?,0.0,0.0,0.0
0.0,-105.0,0.0,FςŨ,0.0,24.0,1.0
0.0,7.0,0.0,0.0,-136.0,24136.0,55.0
0.0,201.0,21670.0,56.0,-22.0,2206Ŝ4.0,56.0
0.0,-106.0,0.0,0.0,0.0,11111111,1.0
0.0,-108.0,0.0,0.0,0.0,11111111,1.0
0.0,8.0,226.0,2.0,-249.0,33..Ģ00,55.0
0.0,8.0,0.0,0.0,-547.0,0.0,0.0
0.0,-106.0,0.0,0.0,0.0,84.0,?
0.0,7.0,0.0,0.0,,25404.0,58.0
0.0,7.0,0.0,,-547.0,0.0,0.0
0.0,98.0,20888.0,5É6.0,-122.0,19360.0,54.0
0.0,-106.0,0.0,",ʜő",N/A,22.0,0.0
0.0,8.0,0.0,0.0,-294.0,22000.0,55.0
0.0,-105.0,0.0,0.0,,0.0,0.0
0.0,-105.0,11111111,0.0,0.0,0.0,0.0
0.0,-104.0,0.0,:ƛÖ,0.0,22,1.0
0.0,605.0,15327.0,0.04,878.0,20.0,1.0
0.0,89.0,20160.0,55.0,794.0,18576.0,54.0
0.0,9.0,95.0,1.0,-287.0,18360.0,
0.0,-106.0,0.0,0.0,0.0,67.0,1.0
0.0,-106.0,0.0,0.0,0.0,54.0,1.0
0.0,251.0,88.0,?,878.0,72.0,1.0
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,114.0,19552.0,554400,*ːQƱɲ,22230.0,56.0
0.0,B͛ ɶ,109.0,1.0,-321.0,142.0,2.0
0.0,{˭̨˾ǵΘ,0.0,0.0,0.0,0.0,0.0
0.0,14.0,4625.0,24.0,-217.0,23296.0,56.0
0.0,8.0,0.0,0.0,-546.0,0.0,0.0
0.0,-107.0,0.0,0.0,287.0,22624.0,?
0.0,9.0,0.0,0.0,-236.0,3300,55.0
0.0,8.0,J͋ɐ,0.0,,947.0,55.0
0.0,11.0,0.0,0.0,-246.0,20405.0,55.0
0.0,"
ɍị̌",22400.0,5566..,878.0,0.0,0.0
0.0,11.0,2664.0,18.0,-225.0,23016.0,56.0
0.0,..,15435.0,49.0,-182.0,19525.0,?
0.0,-108.0,0.0,0.0,0.0,44.0,1.0
0.0,8.0,11111111,0.0,-546.0,264.0,3.0
0.0,1100..,12.0,1.0,471.0,˥ΡEE¹,58.0
0.0,8.0,0.0,0.0,-437.0,22344.0,ǡ΁
0.0,8.0,0.0,0.0,-93.0,27028.0,58.0
0.0,424.0,23240.0,56.0,8888,62.0,1.0
0.0,-104.0,0.0,0.0,0.0,0.0,0.0
0.0,,0.0,0.0,0.0,0.0,0.0
0.0,273.0,23045.0,56.0,878.0,0.0,0.0
0.0,-107.0,0.0,0.0,N/A,25.0,1.0
0.0,-105.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,7272.0,24.0,692.0,18954.0,55.0
0.0,321.0,0.95022,57.0,877.0,00..,0.0
0.0,-110.0,0.0,1.0,0.0,73.0,1.0
0.0,@˿ϋ,0.0,0.0,-453.0,17595.0,52.0
0.0,-Ģ106.0,0.0,,0.0,0.0,0.0
0.0,-104.0,0.0,0.0,418.0,22624.0,56.0
0.0,35û5.0,11111111,55.0,878.0,0.0,0.0
0.0,0.301-,0.0,0.0,627.0,23940.0,57.0
0.0,-107.0,0.0,0.0,256.0,23085.0,57.0
0.0,N/A,0.0,0.0,-546.0,0.0,..00
0.0,-107.0,0.0,0.0,0.0,67.0,1.0
0.0,-104.0,0.0,0.0,0.0,0.0,0.0
0.0,-106.0,0.0,0.0,0.0,108.0,1.0
0.0,8.0,44.0,2.0,-322.0,82.0,1.0
0.0,-108.0,0.0,,0.0,24.0,1.0
0.0,-103.0,..00,0.0,527.0,22064.0,57.0
0.0,603.0,6870.0,30.0,,0.0,0.0
0.0,11.0,0.0,0.0,-544.0,3230.0,17.0
0.0,-106.0,3.0,0.0,473.0,24864.0,56.0
0.0,8.0,196.0,2.0,-314.0,3744.0,24.0
0.0,-105.0,0.0,0.0,0.0,~ȑ̼ǜ,1.0
0.0,8.0,0.0,0.0,-15.0,Į4930.0,61.0
0.0,bŦq΂,0.0,0.0,334.0,11111111,58.0
0.0,ĝ-110.0,0.0,,0.0,0.0,̉å
0.0,303.0,22960.0,57.0,878.0,11111111,0.0
0.0,10.0,0.0,0.0,N/A,0.0,..
0.0,8.0,43.0,0.0,-277.0,17325.0,55..00
0.0,148.0,9900,56.0,-73.0,16740.0,54.0
0.0,-106.0,0.0,0.0,,27956.0,60.0
0.0,8.0,226.0,3.0,-272.0,20552.0,56.0
0.0,-104.0,0.0,,0.0,54.0,0.0
0.0,0.041,20466.0,54.0,843.0,19136.0,52.0
0.0,-104.0,9.0,1.0,,22515.0,57.0
0.0,8.0,79.0,1.0,-321.0,172.0,2.0
0.0,-104.0,0.0,0.0,293.0,22064.0,57.0
0.0,-110.0,0.0,0.0,147.0,22680.0,56.0
0.0,,11111111,0.0,-547.0,0.0,0.0
0.0,8.0,33.0,1.0,-320.0,0.0,1.0
0.0,417.0,19136.0,52.0,878.0,0.0,0.0
0.0,-107.0,9.0,0.0,0.0,0.0,0.0
0.0,-108.0,12.0,1.0,0.0,Hͱˊ,0.0
0.0,-108.0,0.0,0.0,0.0,20.0,1.0
0.0,N/A,0.0,1.0,233.0,2222228877,56.0
0.0,7700,0.0,0.0,-181.0,22165.0,55.0
0.0,606.0,6216.0,28.0,879.0,0.0,0.0
0.0,-105.0,0.0,0.0,0.0,0000,0.0
0.0,-106.0,23.0,ŐG,5ÿ75.0,22792.0,56.0
0.0,9.0,0.0,0.0,-547.0,0.0,
0.0,-106.0,0.0,0.0,485.0,23199.0,56.0
0.0,-105.0,0.71,1.0,0.0,31.0,1.0
0.0,-106.0,0.0,0.0,Ȯȵ,0.0,0.0
0.0,-104.0,0.0,,0.0,0.0,0.0
0.0,-106.0,0.0,0.0,141.0,20944.0,55.0
0.0,10.0,0.0,0.0,-546.0,1089.0,9.0
0.0,77..,1248.0,7.0,-245.0,21060.0,
0.0,8.0,0.0,0.0,-547.0,0.0,0.0
0.0,363.0,22904.0,oɳ»ˇ,877.0,132.0,2.0
0.0,8.0,0.0,0.0,-506.0,20185.0,!θϏࢨĀ
0.0,7.0,0.0,0.0,-546.0,0.0,0.0
0.0,N/A,0.0,,0.0,0.0,0.0
0.0,8.0,0.83,0.0,-9.0,32500.0,54.0
0.0,Ǥ,0.0,0.0,-547.0,0.0,0.0
0.0,8.0,0.0,0.0,-547.0,11111111,0.0
0.0,*ϝͭ­<,0.0,0.0,0.0,0.0,0.0
0.0,-107.0,0.0,0.0,0.0,2340.0,7˳ɽǮ
0.0,-106.0,0.0,0.0,0.0,144.0,2.0
0.0,-105.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,-540.0,5292.0,27.0
0.0,8.0,0.0,0.0,-547.0,0.0,0.0
0.0,458.0,22064.0,56.0,878.0,25.0,1.0
0.0,-106.0,8.0,1.0,363.0,23313.0,56.0
0.0,10.0,0.0,1.0,-297.0,14335.0,?
0.0,143.0,22344.0,56.0,845.0,16500.0,50.0
0.0,284.0,21896.0,56.0,N/A,0.0,0.0
0.0,-105.0,0.0,0.0,0.0,47.0,1.0
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,-107.0,0.0,1.0,N/A,17628.0,52.0
0.0,262.0,26912.0,57.0,878.0,376.0,?
0.0,421.0,21056.0,55.0,878.0,00..00,0.0
0.0,607.0,3816.0,25.0,876.0,0.0,
0.0,453.0,24998.0,57.0,877.0,114.0,2.0
0.0,15.0,3256.0,22.0,ğ-220.0,18144.0,54.0
0.0,10.0,0.0,0.0,-321.0,0.0,ʹY
0.0,-106.0,18.0,1.0,26.0,21831.0,57.0
0.0,616.0,3255.0,15.0,877.0,0.0,0.0
0.0,9.0,12886.0,35.0,705.0,18360.0,54.0
0.0,-106.0,0.0,0.0,0.0,49.0,1.0
0.0,A˱ͩ,0.0,0.0,-518.0,17108.0,52.0
0.0,8.0,0.0, ̒ň,-547.0,0.0,0.0
0.0,-108.0,0.0,0.0,0.0,0.0,
0.0,-106.0,0.0,0.0,0.0,41.0,1.0
0.0,-104.0,0.0,0.0,0.0,28.0,0.0
0.0,-107.0,0.0,0.0,566.0,25172.0,58.0
0.0,N/A,Gɪİɠ˃ɇ,57.0,877.0,0.0,0.0
0.0,-107.0,0.0,0.0,?̅ɶʝɠ,11111111,57.0
0.0,N/A,0.0,0.0,187.0,24054.0,57.0
0.0,8.0,0.0,#DΤͱ,-547.0,0.0,0.0
0.0,60.0,18414.0,54.0,-159.0,24302.0,57.0
0.0,-106.0,0.0,0.0,0.0,0.0,0.0
0.0,-107.0,0.0,0.0,223.0,,61.Å0
0.0,-106.0,+®8,0.0,0.0,0.0,0.0
0.0,462.0,22288.0,,877.0,0.0,0.0
0.0,9.0,0.0,0.0,-536.0,6990.0,30.0
0.0,-106.0,0.0,0.0,0.0,0.0,0.0
0.0,476.0,20790.0,54.0,878.0,bÒĩ,0.0
0.0,9.0,356.0,3.0,-248.0,20790.0,55.0
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,-108.0,0.0,0.0,..00,0.0,0.0
0.0,-108.0,0.0,0.0,0.0,20.0,1.0
0.0,,20240.0,56.0,879.0,0.0,0.0
0.0,194.0,25462.0,58.0,877.0,495.0,11.0
0.0,555.0,13448.0,43.0,877.0,0.0,0.0
0.0,-105.0,0.0,0.0,0.0,186.0,2.0
0.0,-104.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,-337.0,23265.0,56.0
0.0,-106.0,0.0,0.0,17.0,23688.0,56.0
0.0,7.0,0.0,0.0,-205.0,33335522,56.0
